load_scale,comms_duty_scale,payload_duty_scale,eclipse_fraction,eta_cell,f_array,f_eol_pv,eta_sun_path,eta_recharge_path,eta_discharge,f_cap_eol_batt,passed,failure_mode,recharge_margin,dod_actual,min_soc,recharge_utilization
1.0439698987431414,1.1298710822399163,1.1129545239886993,0.35564363728997617,0.27835450548466506,0.8826174488979469,0.8598622542582156,0.9221779070301047,0.8138614318247137,0.937182149895492,0.8454972318370481,True,,2.2597163443141315,0.16763290682306242,0.8323670931769376,0.39128783536444545
1.0388895967714473,0.971012498975225,0.8083386361518409,0.3442639345998648,0.2910751245076835,0.8178948260802538,0.8144163967444518,0.8794463917684598,0.8440466456117942,0.958752909229142,0.7432251311355059,True,,2.283597508136726,0.17667045484860833,0.8233295451513917,0.44025436921714234
1.0033015348780607,1.0600591600068587,0.9822768267633537,0.33126656536083804,0.30777055727799363,0.8851442681203157,0.8987257980600203,0.8708878871807767,0.8521249415757968,0.9583312006314132,0.8047410472774231,True,,3.6653463021880563,0.15434139075848574,0.8456586092415143,0.2361451785267032
1.0563620603484016,1.111781046644711,1.4021608191069854,0.39516902658178715,0.2902605746031088,0.8480892677550117,0.8412701498009869,0.8813037004080245,0.8576465152672684,0.9572229629299088,0.7603896470457361,True,,1.7182166577364513,0.20180611254369307,0.7981938874563069,0.5079123863193473
1.0233754671126023,0.877920519122238,1.0689341257555143,0.37257500242772706,0.3046882009281649,0.8354375612639703,0.848111683910003,0.9048373269112066,0.8038373936577172,0.9795475558761998,0.8109905914088863,True,,2.3971100425759024,0.1653348130341713,0.8346651869658287,0.34602848846102224
0.9570353768558381,0.8939727437426052,1.1113373805992506,0.3548314567971349,0.2828065549967264,0.8551851582140547,0.8286152527828569,0.9382261622217013,0.8278184276491443,0.9484569381027782,0.8119271096494101,True,,2.5915087285206457,0.1530693673874155,0.8469306326125845,0.31794095322366056
1.018437539204125,1.0284589268797955,0.8408447092200507,0.36066594484998404,0.2876422581902461,0.892527160214361,0.8165306623078644,0.9030444766372782,0.8864597911233298,0.982161884760438,0.7745146529360489,True,,2.7436960356213085,0.17020640561219547,0.8297935943878045,0.31139850918636763
0.9520558699585501,1.135613343984058,0.8159047515741333,0.3506971797798603,0.27326703281475867,0.8515332462778236,0.856910796780177,0.8825638461151554,0.8683648764409749,0.9512063594284331,0.7934309155332193,True,,2.728098209259245,0.15870994749129108,0.8412900525087089,0.315140631891355
1.0439225150653637,0.8251064610463023,1.1193733055557076,0.33092369510609504,0.26914310152814347,0.8167521513705854,0.8067583158438224,0.8834210587158312,0.8290402867518508,0.9620636805668804,0.8041291817613733,True,,1.8591133724473057,0.15481412909995018,0.8451858709000498,0.6230632471455863
0.9975037044506874,0.970307855209747,0.9576472016657713,0.37661440572781635,0.2928607927674135,0.8627242475876268,0.8475075652611779,0.9082086574302888,0.87902113652296,0.9646584819255015,0.772630865791447,True,,2.6510440366021846,0.17542483665616115,0.8245751633438388,0.31733170391735827
0.990756881822737,0.9633645052443341,1.1760432222345512,0.3730266016221786,0.3067503604319177,0.8622442487666441,0.8975619606909969,0.8653359360450719,0.8793256055281257,0.9398990396218655,0.7330223166167639,True,,2.93578035076489,0.18674902337402932,0.8132509766259707,0.28010728284385
0.965953522779803,1.0626938657564147,1.0214699856436777,0.31645332433855977,0.298278019699115,0.8442917238774295,0.8725378038222097,0.8623672092935785,0.9167118932233019,0.9542048868112715,0.8310300158369465,True,,3.6835066869428164,0.13904201540813266,0.8609579845918673,0.22992840132688977
1.0611270669337016,0.9986952444986749,1.5334544178325196,0.3605286500423151,0.31740427333269106,0.880646334281055,0.8560894457594128,0.9039256554173664,0.8435187294826454,0.9209509926407712,0.8307358709215475,True,,2.51813855925667,0.17560164524162014,0.8243983547583799,0.3047419602941116
0.9922735258965599,0.918117462429571,0.9291520277029978,0.36273664451155124,0.29410800847818463,0.781325650477797,0.8170508585405211,0.9176942563038977,0.8297843134093059,0.9521653650661939,0.8288854769624654,True,,2.141227834896019,0.1583889287809045,0.8416110712190955,0.4550389312138921
0.9785836088918446,1.187284867113611,1.0583697293784144,0.34956537542288113,0.2681979131273117,0.8607121923323847,0.8481788557284201,0.9181976174961016,0.8455337256526281,0.9514025279617896,0.7602862926120076,True,,2.3990930283083043,0.17087157186377944,0.8291284281362206,0.357978562664622
0.9823933224755885,0.919111377756877,0.8808781506118796,0.3979453067726286,0.3051629147481881,0.8735304635987146,0.8261181968854064,0.9069251140425155,0.8777855171640243,0.9607551240362354,0.7906946836763488,True,,2.6434386979930937,0.17688441238015906,0.8231155876198409,0.32440177696383676
1.0266154592776675,0.9561855455467819,1.1698120015978644,0.39577489332518884,0.28382207816191063,0.8065355022740589,0.8932666167280958,0.9239393059474306,0.8123860449112722,0.9475238953010652,0.7347750536950018,True,,1.8805450503504662,0.20159685457769738,0.7984031454223026,0.4911670772020853
1.0182722032182039,0.7612753546120564,1.0810768590811428,0.34844984069504925,0.301888209738734,0.8055021824400299,0.8357818101856722,0.8962232296237105,0.8501226650944553,0.9857005967271165,0.8834411350924452,True,,2.579740607851121,0.13922631575585231,0.8607736842441477,0.31227449695082526
